id,slug,organization_name,title_es,title_en,status,completed_fields,total_fields,completion_percent,missing_count,missing_fields
"f1d6fc93-5384-4c7c-9f8b-efb2940fa682","ayuda-legal-civil-con-abogados-voluntarios-volunteer-legal-services-of-central-texas","Volunteer Legal Services of Central Texas","Ayuda legal civil con abogados voluntarios","Civil Legal Help from Volunteer Attorneys","published","28","41","68","13","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"0a97f4ee-26c3-4a07-a118-c3cf024c20d5","all-saints-episcopal-church-rent-and-utility-assistance-all-saints-episcopal-church-rent-and-utility-assistanc","All Saints Episcopal Church Rent and Utility Assistance","All Saints Episcopal Church","All Saints Episcopal Church Rent and Utility Assistance","published","29","41","71","12","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"506da0f9-5a4a-4d22-95de-5765ecc825dd","alzheimer-s-texas-apoyo-a-cuidadores-alzheimer-s-texas","Alzheimer's Texas","Alzheimer's Texas — Apoyo a Cuidadores","Alzheimer's Texas — Caregiver Support","draft","29","41","71","12","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|service_area_es|service_area_en|sms_phone|whatsapp_phone|email|address_line_2|county"
"58886f56-a383-4fab-9de3-69091c2bb92f","carts-now-bastrop-servicio-a-demanda-capital-area-rural-transportation-system-carts","Capital Area Rural Transportation System (CARTS)","CARTS Now Bastrop (servicio a demanda)","CARTS Now Bastrop (on-demand service)","draft","29","41","71","12","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code"
"6a4e5f6f-82a4-466d-83ab-c7e908f7081f","carts-now-elgin-servicio-a-demanda-capital-area-rural-transportation-system-carts","Capital Area Rural Transportation System (CARTS)","CARTS Now Elgin (servicio a demanda)","CARTS Now Elgin (on-demand service)","draft","29","41","71","12","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code"
"9fb125d7-eee4-41ed-bb48-adfcf413ff6b","caritas-of-austin-caritas-of-austin","Caritas of Austin","Caritas of Austin","Caritas of Austin","published","29","41","71","12","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|phone|sms_phone|whatsapp_phone|email|address_line_2"
"c336fcb3-3fc8-4767-9bbc-e73dd7f5d974","servicio-local-de-la-ciudad-de-smithville-carts-carts-en-contrato-con-la-ciudad-de-smithville","CARTS, en contrato con la Ciudad de Smithville","Servicio Local de la Ciudad de Smithville (CARTS)","City of Smithville Local Service (CARTS)","draft","29","41","71","12","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code"
"265e6ee1-0afb-4146-9f65-ace9c5f0fd94","central-texas-food-bank-benefits-williamson","Central Texas Food Bank","Ayuda para solicitar beneficios públicos","Public benefits application assistance","published","29","41","71","12","additional_categories|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code"
"29a68c85-b3d6-431c-be10-9217ef6ea7b3","meals-on-wheels-rural-capital-area-combined-community-action-inc","Combined Community Action, Inc.","Meals on Wheels Rural Capital Area","Meals on Wheels Rural Capital Area","draft","29","41","71","12","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"d9ac6095-de0d-473e-9ba2-6b04353d712e","community-council-of-south-central-texas-head-start-program-community-support-seguin","Community Council of South Central Texas - Head Start Program","Head Start y educación infantil temprana","Head Start and early childhood education","draft","29","41","71","12","additional_categories|languages|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"db7b80ba-21f3-4234-904d-f664d91bb71e","community-council-of-south-central-texas-utility-assistance-housing-and-financial-assistan","Community Council of South Central Texas - Utility Assistance","Asistencia con facturas de energía","Energy bill assistance","draft","29","41","71","12","additional_categories|languages|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2"
"29e8c472-0ea5-487b-8bc6-1ef6152a06d1","consultame-mexican-consulate-procedure-assistance","Consultame","Asistencia con trámites del Consulado de México","Mexican Consulate procedure assistance","published","29","41","71","12","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"705a5ab0-a0d7-4fd5-86b7-6afa79678d64","dress-for-success-austin-employment-and-professional-clothing-support","Dress for Success Austin","Apoyo laboral y ropa profesional","Employment and professional clothing support","published","29","41","71","12","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"61c2eb0e-15e4-4ab3-850d-b0523906648c","eanes-care-eanes-isd-eanes-independent-school-district","Eanes Independent School District","Cuidado Infantil, Educación Temprana y Programa después de Escuela","Child Care, Early Education & After-School","published","29","41","71","12","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code"
"3ea9291b-b85a-4009-b49a-79169c6e0b4c","foundation-for-the-homeless-feed-my-people-breakfast-showers-and-clothing","Foundation for the Homeless / Feed My People","Desayuno, duchas y ropa","Breakfast, showers and clothing","published","29","41","71","12","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2|postal_code"
"1a14a367-0b90-4bf9-a205-a4937b57db90","georgetown-housing-authority","Georgetown Housing Authority","Georgetown Housing Authority","Georgetown Housing Authority","published","29","41","71","12","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_2"
"46b48785-de2a-4b61-9205-d83a284dda95","golden-age-home-faith-based-senior-care-health-and-personal-support-caldwell","Golden Age Home - Faith Based Senior Care","Vivienda asistida y cuidado de respiro para mayores","Assisted living and respite care for seniors","draft","29","41","71","12","additional_categories|languages|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2|city"
"25ad6490-ad4a-4974-b5c5-1d420ff62214","greater-mt-zion-church-community-assistance-and-referral-center-housing-and-financial-assi","Greater Mt. Zion Church (Community Assistance and Referral Center)","Asistencia con servicios públicos","Utility assistance","draft","29","41","71","12","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2|city"
"9da35367-d065-47e8-83f2-862a7e66e89f","growing-heart-liberty-hill","Growing Heart","Growing Heart","Growing Heart","published","29","41","71","12","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_2"
"a13989cb-a3d6-42da-bf51-264ecc328b84","guadalupe-neighborhood-development-corporation-guadalupe-neighborhood-development-corporation","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","Guadalupe Neighborhood Development Corporation","published","29","41","71","12","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2"
"fbb60027-51bd-418d-ace5-5484e3fb16e7","hope-alliance-survivor-services","Hope Alliance","Apoyo para sobrevivientes de violencia y abuso sexual","Support for survivors of violence and sexual assault","published","29","41","71","12","description_es|description_en|additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email"
"8475be9e-3a90-464e-a69a-b1ade532df22","integral-care-integral-care-2","Integral Care","Salud Mental, Uso de Sustancias y Servicios de Crisis","Mental Health, Substance Use & Crisis Services","published","29","41","71","12","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_2|verification_notes"
"3d092143-7734-48ec-99e5-1eed213b7d84","joe-roland-community-center-caldwell","Joe Roland Community Center","Despensa de alimentos","Food pantry","draft","29","41","71","12","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2|city"
"179b818c-3ff0-4748-87d7-42d78891b0de","lake-travis-isd-oficina-de-programas-comunitarios-lake-travis-independent-school-district","Lake Travis Independent School District","Oficina de Programas Comunitarios","Office of Community Programs","published","29","41","71","12","additional_categories|required_documents_es|required_documents_en|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code"
"ad8b2f85-a246-4d4f-ae4e-10b355ecf7fe","new-braunfels-food-bank-guadalupe","New Braunfels Food Bank","Despensa de alimentos","Food pantry","draft","29","41","71","12","additional_categories|languages|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_2|city"
"87a796dc-71a2-4d5a-b14c-292e6d11ac96","northeast-health-resource-center-free-diapers-and-menstrual-products","Northeast Health Resource Center","Pañales y productos menstruales gratuitos","Free diapers and menstrual products","published","29","41","71","12","additional_categories|eligibility_es|eligibility_en|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_2"
"f238120b-962a-4a16-9b5d-cd985c720925","round-rock-housing-authority","Round Rock Housing Authority","Round Rock Housing Authority","Round Rock Housing Authority","published","29","41","71","12","additional_categories|required_documents_es|required_documents_en|hours_es|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_2"
"e832feac-b220-4164-af37-561c70f107c9","2-1-1-texas-hhsc-texas-health-and-human-services-commission","Texas Health and Human Services Commission","2-1-1 Texas (HHSC)","2-1-1 Texas (HHSC)","draft","29","41","71","12","additional_categories|required_documents_es|required_documents_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|address_line_1|address_line_2|city|postal_code|county"
"31c1c110-4cbf-4a00-9d0e-3892893a2cf5","programa-de-transporte-medico-mtp-de-medicaid-de-texas-texas-hhsc-texas-medicaid-healthcare-partnership-tmhp","Texas HHSC / Texas Medicaid & Healthcare Partnership (TMHP)","Programa de Transporte Médico (MTP) de Medicaid de Texas","Texas Medicaid Medical Transportation Program (MTP)","draft","29","41","71","12","additional_categories|hours_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|address_line_1|address_line_2|city|postal_code|county"
"ac686d17-2589-4744-9ce5-6411fd2840c7","the-charlie-center-located-in-mosaic-church-travis","The Charlie Center (located in Mosaic Church)","Desayuno y navegación de recursos","Breakfast and resource navigation","draft","29","41","71","12","additional_categories|languages|eligibility_es|eligibility_en|accessibility_notes_es|accessibility_notes_en|sms_phone|whatsapp_phone|email|website_url|address_line_2|city"
